x,predicted,response.level,group,facet
Talents,0.23118666617632036,International,Female,BRA
Talents,0.1355947257186231,International,Female,CHN
Talents,0.2876480252133248,International,Female,Europe
Talents,0.24359961888164144,International,Female,Oceania
Talents,0.10822367810650949,International,Female,USA
Talents,0.3287159088693622,International,Female,ZAF
Talents,0.31125503513007863,Non mobile,Male,Africa
Talents,0.30691914362484757,Non mobile,Male,Americas
Talents,0.4343396528198565,Non mobile,Male,Asia
Talents,0.5550811060581856,Non mobile,Male,BRA
Talents,0.5759819846116407,Non mobile,Male,CHN
Talents,0.4333878917107037,Non mobile,Male,Europe
Talents,0.3194681449599644,Non mobile,Male,Oceania
Talents,0.3004468858741064,Non mobile,Male,USA
Talents,0.2883083902621307,Non mobile,Male,ZAF
Talents,0.1461735398242257,Both,Male,Africa
Talents,0.1542313843111912,Both,Male,Americas
Talents,0.09773697408787844,Both,Male,Asia
Talents,0.048767196557432245,Both,Male,BRA
Talents,0.08506116530738167,Both,Male,CHN
Talents,0.10362865176030914,Both,Male,Europe
Talents,0.19014735693214238,Both,Male,Oceania
Talents,0.11457899869184465,Both,Male,USA
Talents,0.19318079653781736,Both,Male,ZAF
Talents,0.12882714987461286,Internal,Male,Africa
Talents,0.14419485885351274,Internal,Male,Americas
Talents,0.2708490706265643,Internal,Male,Asia
Talents,0.19141044222592343,Internal,Male,BRA
Talents,0.17384321073256848,Internal,Male,CHN
Talents,0.14877718590981998,Internal,Male,Europe
Talents,0.16598834589834865,Internal,Male,Oceania
Talents,0.46674834617600897,Internal,Male,USA
Talents,0.07386990660852671,Internal,Male,ZAF
Talents,0.4137442751710828,International,Male,Africa
Talents,0.3946546132104484,International,Male,Americas
Talents,0.19707430246570073,International,Male,Asia
Talents,0.2047412551584587,International,Male,BRA
Talents,0.1651136393484091,International,Male,CHN
Talents,0.3142062706191672,International,Male,Europe
Talents,0.3243961522095446,International,Male,Oceania
Talents,0.11822576925803988,International,Male,USA
Talents,0.4446409065915252,International,Male,ZAF
Talents,0.9984341773163844,Non mobile,Unknown,Africa
Talents,0.9999999999986855,Non mobile,Unknown,Americas
Talents,0.5867535395984669,Non mobile,Unknown,Asia
Talents,0.34946537646659426,Non mobile,Unknown,BRA
Talents,0.4579544691525253,Non mobile,Unknown,CHN
Talents,0.47745014771970307,Non mobile,Unknown,Europe
Talents,0.2533916061576902,Non mobile,Unknown,Oceania
Talents,0.288672439361984,Non mobile,Unknown,USA
Talents,0.9999999999669589,Non mobile,Unknown,ZAF
Talents,2.793037241277423e-6,Both,Unknown,Africa
Talents,1.6920578345953305e-14,Both,Unknown,Americas
Talents,0.07671553048667425,Both,Unknown,Asia
Talents,3.077231105926024e-14,Both,Unknown,BRA
Talents,0.12727883750631436,Both,Unknown,CHN
Talents,0.056527922176260736,Both,Unknown,Europe
Talents,0.24397613307412047,Both,Unknown,Oceania
Talents,0.0933886876995631,Both,Unknown,USA
Talents,1.329917455689933e-11,Both,Unknown,ZAF
Talents,3.14885146527647e-24,Internal,Unknown,Africa
Talents,1.1902523873782921e-13,Internal,Unknown,Americas
Talents,0.18621141924608572,Internal,Unknown,Asia
Talents,0.32075019410867667,Internal,Unknown,BRA
Talents,0.16009218068659423,Internal,Unknown,CHN
Talents,0.1303710261579428,Internal,Unknown,Europe
Talents,1.3905467953661589e-11,Internal,Unknown,Oceania
Talents,0.49174829911165296,Internal,Unknown,USA
Talents,1.6257186756204635e-37,Internal,Unknown,ZAF
Talents,0.0015630296463744532,International,Unknown,Africa
Talents,1.178710143905853e-12,International,Unknown,Americas
Talents,0.15031951066877292,International,Unknown,Asia
Talents,0.32978442942469816,International,Unknown,BRA
Talents,0.25467451265456625,International,Unknown,CHN
Talents,0.3356509039460935,International,Unknown,Europe
Talents,0.5026322607542838,International,Unknown,Oceania
Talents,0.12619057382679985,International,Unknown,USA
Talents,1.9741996241182563e-11,International,Unknown,ZAF
