x,predicted,response.level,group,facet
Others,0.07671103855904289,Both,Male,Northern Europe
Others,0.10949575776464379,Both,Male,South-eastern Asia
Others,0.09948458978195136,Both,Male,Southern Asia
Others,0.05266614097381136,Both,Male,Southern Europe
Others,0.0947194144967186,Both,Male,USA
Others,0.10920941403345405,Both,Male,Western Asia
Others,0.09482998850550373,Both,Male,Western Europe
Others,0.2559797329261552,Both,Male,ZAF
Others,0.08874225610848499,Internal,Male,Sub-Saharan Africa
Others,0.17300219288946464,Internal,Male,Australia and New Zealand
Others,0.32047630978157815,Internal,Male,BRA
Others,0.20397052045801228,Internal,Male,Central Asia
Others,0.22466110617108465,Internal,Male,CHN
Others,0.31532214237345196,Internal,Male,Eastern Asia
Others,0.11718968488232548,Internal,Male,Eastern Europe
Others,0.17434797076187988,Internal,Male,Latin America and the Caribbean
Others,6.631712050661992e-4,Internal,Male,Melanesia
Others,0.10945003061397074,Internal,Male,Northern Africa
Others,0.11994889659244938,Internal,Male,Northern America
Others,0.09321205199597997,Internal,Male,Northern Europe
Others,0.04070094885170108,Internal,Male,South-eastern Asia
Others,0.16537667881645382,Internal,Male,Southern Asia
Others,0.16219911572942303,Internal,Male,Southern Europe
Others,0.4119162195150618,Internal,Male,USA
Others,0.15594348974495956,Internal,Male,Western Asia
Others,0.22759173079003595,Internal,Male,Western Europe
Others,0.10405008668237288,Internal,Male,ZAF
Others,0.09417239616047447,International,Male,Sub-Saharan Africa
Others,0.3220908928336758,International,Male,Australia and New Zealand
Others,0.1892754571988608,International,Male,BRA
Others,0.5903752761628095,International,Male,Central Asia
Others,0.15549510154188365,International,Male,CHN
Others,0.1633738130420863,International,Male,Eastern Asia
Others,0.27346779972617846,International,Male,Eastern Europe
Others,0.38113887327167345,International,Male,Latin America and the Caribbean
Others,0.9857047548369554,International,Male,Melanesia
Others,0.38050626004058924,International,Male,Northern Africa
Others,0.34691750846181174,International,Male,Northern America
Others,0.3061007762755131,International,Male,Northern Europe
Others,0.4585758550271337,International,Male,South-eastern Asia
Others,0.2821517261809827,International,Male,Southern Asia
Others,0.1871521484386119,International,Male,Southern Europe
Others,0.13260194442747855,International,Male,USA
Others,0.3848585387050249,International,Male,Western Asia
Others,0.23751064882226677,International,Male,Western Europe
Others,0.20763971701882736,International,Male,ZAF
Others,0.9617125376470482,Non mobile,Unknown,Sub-Saharan Africa
Others,4.7338106576814065e-5,Non mobile,Unknown,Australia and New Zealand
Others,0.3605874351650367,Non mobile,Unknown,BRA
Others,0.03958342164731532,Non mobile,Unknown,Central Asia
Others,0.5290604664952383,Non mobile,Unknown,CHN
Others,0.36820480992222754,Non mobile,Unknown,Eastern Asia
Others,0.7853747081234271,Non mobile,Unknown,Eastern Europe
Others,0.5155862792042285,Non mobile,Unknown,Latin America and the Caribbean
Others,0.6071929662333009,Non mobile,Unknown,Melanesia
Others,0.4433291692461832,Non mobile,Unknown,Northern Africa
Others,0.17451894308917093,Non mobile,Unknown,Northern America
Others,0.40395194214889,Non mobile,Unknown,Northern Europe
Others,0.5834653032230037,Non mobile,Unknown,South-eastern Asia
Others,0.5067164647377093,Non mobile,Unknown,Southern Asia
Others,0.6702026993508057,Non mobile,Unknown,Southern Europe
Others,0.39102812201566983,Non mobile,Unknown,USA
Others,0.5335631373838421,Non mobile,Unknown,Western Asia
Others,0.5253922124276829,Non mobile,Unknown,Western Europe
Others,0.999962286208012,Non mobile,Unknown,ZAF
Others,3.882368133959247e-5,Both,Unknown,Sub-Saharan Africa
Others,1.7381019356051095e-7,Both,Unknown,Australia and New Zealand
Others,8.778528968193791e-7,Both,Unknown,BRA
Others,0.012265638883272409,Both,Unknown,Central Asia
Others,0.06615149766047221,Both,Unknown,CHN
Others,0.08745976786299026,Both,Unknown,Eastern Asia
Others,1.070255591383445e-6,Both,Unknown,Eastern Europe
Others,0.15878630305687283,Both,Unknown,Latin America and the Caribbean
Others,1.7715577895264847e-5,Both,Unknown,Melanesia
Others,1.739052232719813e-8,Both,Unknown,Northern Africa
Others,0.1570650212785198,Both,Unknown,Northern America
Others,0.14028828777639196,Both,Unknown,Northern Europe
Others,1.718757796622327e-8,Both,Unknown,South-eastern Asia
Others,0.2032909990827538,Both,Unknown,Southern Asia
Others,0.047645107525276884,Both,Unknown,Southern Europe
Others,0.025190944956556962,Both,Unknown,USA
Others,1.4234560061833016e-6,Both,Unknown,Western Asia
Others,0.058621682251136224,Both,Unknown,Western Europe
Others,2.338811146696094e-5,Both,Unknown,ZAF
Others,0.013776923670923622,Internal,Unknown,Sub-Saharan Africa
Others,0.4955304500245776,Internal,Unknown,Australia and New Zealand
Others,0.6394079115049078,Internal,Unknown,BRA
Others,0.24104102748306572,Internal,Unknown,Central Asia
Others,0.23655039242917023,Internal,Unknown,CHN
Others,0.3165994676971231,Internal,Unknown,Eastern Asia
Others,5.25362684780939e-7,Internal,Unknown,Eastern Europe
Others,0.15941399535795092,Internal,Unknown,Latin America and the Caribbean
Others,0.005821021643781,Internal,Unknown,Melanesia
Others,1.347146437049556e-6,Internal,Unknown,Northern Africa
Others,0.32919616489094256,Internal,Unknown,Northern America
Others,0.14921040468094868,Internal,Unknown,Northern Europe
Others,2.09247870180987e-7,Internal,Unknown,South-eastern Asia
Others,0.0718461194533578,Internal,Unknown,Southern Asia
Others,3.189486144621791e-7,Internal,Unknown,Southern Europe
Others,0.3827090672214132,Internal,Unknown,USA
Others,1.6400326195567181e-6,Internal,Unknown,Western Asia
Others,0.17656707205880082,Internal,Unknown,Western Europe
Others,1.3786986078038083e-5,Internal,Unknown,ZAF
Others,0.024471715000688638,International,Unknown,Sub-Saharan Africa
Others,0.504422038058652,International,Unknown,Australia and New Zealand
Others,3.775477158654595e-6,International,Unknown,BRA
Others,0.7071099119863465,International,Unknown,Central Asia
Others,0.16823764341511926,International,Unknown,CHN
Others,0.2277359545176592,International,Unknown,Eastern Asia
Others,0.21462369625829664,International,Unknown,Eastern Europe
Others,0.1662134223809478,International,Unknown,Latin America and the Caribbean
Others,0.38696829654502296,International,Unknown,Melanesia
Others,0.5566694662168574,International,Unknown,Northern Africa
Others,0.3392198707413667,International,Unknown,Northern America
Others,0.3065493653937694,International,Unknown,Northern Europe
Others,0.41653447034154806,International,Unknown,South-eastern Asia
Others,0.2181464167261791,International,Unknown,Southern Asia
Others,0.282151874175303,International,Unknown,Southern Europe
Others,0.20107186580635994,International,Unknown,USA
Others,0.4664337991275321,International,Unknown,Western Asia
Others,0.23941903326238012,International,Unknown,Western Europe
Others,5.386944430491036e-7,International,Unknown,ZAF
Talents,0.6533691770943555,Non mobile,Female,Sub-Saharan Africa
Talents,0.3891676155068863,Non mobile,Female,Australia and New Zealand
Talents,0.5728938513308638,Non mobile,Female,BRA
Talents,0.6670626597185764,Non mobile,Female,Central Asia
Talents,0.6174667569365051,Non mobile,Female,CHN
Talents,0.570613107578394,Non mobile,Female,Eastern Asia
Talents,0.5982742515940661,Non mobile,Female,Eastern Europe
Talents,0.3724242850935739,Non mobile,Female,Latin America and the Caribbean
Talents,0.006618125860651957,Non mobile,Female,Melanesia
Talents,0.9999792979562158,Non mobile,Female,Northern Africa
Talents,0.4739847999236794,Non mobile,Female,Northern America
Talents,0.5453026782485622,Non mobile,Female,Northern Europe
Talents,0.621341822226604,Non mobile,Female,South-eastern Asia
Talents,0.5233021423859024,Non mobile,Female,Southern Asia
Talents,0.6037696691490205,Non mobile,Female,Southern Europe
Talents,0.34333917084408555,Non mobile,Female,USA
Talents,0.4070660507819311,Non mobile,Female,Western Asia
Talents,0.38036965529557687,Non mobile,Female,Western Europe
Talents,0.6021170378223174,Non mobile,Female,ZAF
Talents,0.17059879232752165,Both,Female,Sub-Saharan Africa
Talents,0.13832927403638437,Both,Female,Australia and New Zealand
Talents,0.03143482776025127,Both,Female,BRA
Talents,0.2554431699064182,Both,Female,Central Asia
Talents,0.08164855601286819,Both,Female,CHN
Talents,0.04908161400782729,Both,Female,Eastern Asia
Talents,0.0710326072666535,Both,Female,Eastern Europe
Talents,0.25457410795226526,Both,Female,Latin America and the Caribbean
Talents,9.026235163454917e-4,Both,Female,Melanesia
Talents,9.900566375469177e-6,Both,Female,Northern Africa
Talents,0.08027273868998544,Both,Female,Northern America
Talents,0.055717169592014476,Both,Female,Northern Europe
Talents,0.05048657752034708,Both,Female,South-eastern Asia
Talents,0.06770326670576422,Both,Female,Southern Asia
Talents,0.04742657886658689,Both,Female,Southern Europe
Talents,0.10916717126292234,Both,Female,USA
Talents,0.07882579701943472,Both,Female,Western Asia
Talents,0.10154335146318268,Both,Female,Western Europe
Talents,0.07271571381060267,Both,Female,ZAF
Talents,0.019844408892679327,Internal,Female,Sub-Saharan Africa
Talents,0.22944858972041116,Internal,Female,Australia and New Zealand
Talents,0.16339114151687792,Internal,Female,BRA
Talents,5.642048505302513e-5,Internal,Female,Central Asia
Talents,0.16529638608777453,Internal,Female,CHN
Talents,0.24806556201518976,Internal,Female,Eastern Asia
Talents,0.037431103096142664,Internal,Female,Eastern Europe
Talents,0.12002348748324398,Internal,Female,Latin America and the Caribbean
