x,predicted,response.level,group,facet
Talents,0.2863969864455161,International,Female,Latin America & Caribbean
Talents,0.38535066964853065,International,Female,Middle East & North Africa
Talents,0.3590510162257888,International,Female,North America
Talents,0.2567044902792222,International,Female,South Asia
Talents,0.11299515468173463,International,Female,USA
Talents,0.17965550452190088,International,Female,ZAF
Talents,0.2653841612679993,Non mobile,Male,Sub-Saharan Africa
Talents,0.5120513366380843,Non mobile,Male,BRA
Talents,0.5146327048846275,Non mobile,Male,CHN
Talents,0.3762227505094479,Non mobile,Male,East Asia & Pacific
Talents,0.4094462671616737,Non mobile,Male,Europe & Central Asia
Talents,0.2935138551199658,Non mobile,Male,Latin America & Caribbean
Talents,0.3828528289905737,Non mobile,Male,Middle East & North Africa
Talents,0.3041890203264359,Non mobile,Male,North America
Talents,0.3536094639305533,Non mobile,Male,South Asia
Talents,0.27928827097902015,Non mobile,Male,USA
Talents,0.2573633949520035,Non mobile,Male,ZAF
Talents,0.15468849768229304,Both,Male,Sub-Saharan Africa
Talents,0.06364214580075642,Both,Male,BRA
Talents,0.12476942443428814,Both,Male,CHN
Talents,0.12110184680805196,Both,Male,East Asia & Pacific
Talents,0.11220779851075427,Both,Male,Europe & Central Asia
Talents,0.20364429577369725,Both,Male,Latin America & Caribbean
Talents,0.1395116868064897,Both,Male,Middle East & North Africa
Talents,0.15456952135868543,Both,Male,North America
Talents,0.15429419836742164,Both,Male,South Asia
Talents,0.1293535650478845,Both,Male,USA
Talents,0.18801248532829334,Both,Male,ZAF
Talents,0.10465823126025796,Internal,Male,Sub-Saharan Africa
Talents,0.18819422533402022,Internal,Male,BRA
Talents,0.15676469937096416,Internal,Male,CHN
Talents,0.2879659461145321,Internal,Male,East Asia & Pacific
Talents,0.14620014335019935,Internal,Male,Europe & Central Asia
Talents,0.13432082054773734,Internal,Male,Latin America & Caribbean
Talents,0.11722052984485205,Internal,Male,Middle East & North Africa
Talents,0.13459829331909245,Internal,Male,North America
Talents,0.15152325651799428,Internal,Male,South Asia
Talents,0.46060484472997243,Internal,Male,USA
Talents,0.0721390491440936,Internal,Male,ZAF
Talents,0.4752691097894497,International,Male,Sub-Saharan Africa
Talents,0.23611229222713898,International,Male,BRA
Talents,0.2038331713101201,International,Male,CHN
Talents,0.21470945656796805,International,Male,East Asia & Pacific
Talents,0.33214579097737273,International,Male,Europe & Central Asia
Talents,0.3685210285585996,International,Male,Latin America & Caribbean
Talents,0.3604149543580846,International,Male,Middle East & North Africa
Talents,0.40664316499578623,International,Male,North America
Talents,0.34057308118403085,International,Male,South Asia
Talents,0.13075331924312295,International,Male,USA
Talents,0.48248507057560946,International,Male,ZAF
Talents,0.996927724522705,Non mobile,Unknown,Sub-Saharan Africa
Talents,0.8536547851254008,Non mobile,Unknown,BRA
Talents,0.7348213808575842,Non mobile,Unknown,CHN
Talents,0.6890268295567858,Non mobile,Unknown,East Asia & Pacific
Talents,0.7517889031633103,Non mobile,Unknown,Europe & Central Asia
Talents,0.45410979781729605,Non mobile,Unknown,Latin America & Caribbean
Talents,0.6785220668356299,Non mobile,Unknown,Middle East & North Africa
Talents,0.601811814841994,Non mobile,Unknown,North America
Talents,0.6422166247068889,Non mobile,Unknown,South Asia
Talents,0.46641393149712784,Non mobile,Unknown,USA
Talents,0.9999473240287875,Non mobile,Unknown,ZAF
Talents,1.9197005449317832e-5,Both,Unknown,Sub-Saharan Africa
Talents,6.513988871480046e-12,Both,Unknown,BRA
Talents,0.01712946092322392,Both,Unknown,CHN
Talents,0.021818883041194354,Both,Unknown,East Asia & Pacific
Talents,0.010161912572889502,Both,Unknown,Europe & Central Asia
Talents,0.1635601685866202,Both,Unknown,Latin America & Caribbean
Talents,0.0457564855620673,Both,Unknown,Middle East & North Africa
Talents,0.05805750009123859,Both,Unknown,North America
Talents,8.511662251091975e-7,Both,Unknown,South Asia
Talents,0.021356046994603372,Both,Unknown,USA
Talents,3.9945705352146954e-5,Both,Unknown,ZAF
Talents,0.0012648617044973567,Internal,Unknown,Sub-Saharan Africa
Talents,0.07215564548509659,Internal,Unknown,BRA
Talents,0.21499901432444127,Internal,Unknown,CHN
Talents,0.228637740377671,Internal,Unknown,East Asia & Pacific
Talents,0.21335223939391518,Internal,Unknown,Europe & Central Asia
Talents,0.18666866342203928,Internal,Unknown,Latin America & Caribbean
Talents,0.2757194027937798,Internal,Unknown,Middle East & North Africa
Talents,0.2847319810674907,Internal,Unknown,North America
Talents,0.2000416503344975,Internal,Unknown,South Asia
Talents,0.4894177771310496,Internal,Unknown,USA
Talents,3.5155723160700304e-11,Internal,Unknown,ZAF
Talents,0.001788216767348403,International,Unknown,Sub-Saharan Africa
Talents,0.0741895693829885,International,Unknown,BRA
Talents,0.033050143894750625,International,Unknown,CHN
Talents,0.060516547024348666,International,Unknown,East Asia & Pacific
Talents,0.02469694486988493,International,Unknown,Europe & Central Asia
Talents,0.19566137017404456,International,Unknown,Latin America & Caribbean
Talents,2.0448085229894815e-6,International,Unknown,Middle East & North Africa
Talents,0.05539870399927664,International,Unknown,North America
Talents,0.15774087379238852,International,Unknown,South Asia
Talents,0.022812244377219133,International,Unknown,USA
Talents,1.2730230704593115e-5,International,Unknown,ZAF
